,FRAME,FRAME_FILE_PATH,CROP_FILE_PATH,CROP_NUM,xA,yA,xB,yB,ID,INFO
635,157,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_157.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_157_crop_0.jpg,0,268,34,412,322,,
636,157,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_157.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_157_crop_1.jpg,1,141,8,285,296,,
637,157,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_157.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_157_crop_2.jpg,2,549,100,640,292,,
638,157,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_157.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_157_crop_3.jpg,3,485,96,581,288,,
639,157,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_157.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_157_crop_4.jpg,4,362,84,458,276,,
640,158,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_158.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_158_crop_0.jpg,0,435,57,579,345,,
641,158,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_158.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_158_crop_1.jpg,1,318,56,462,344,,
642,158,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_158.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_158_crop_2.jpg,2,558,197,622,325,,
643,158,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_158.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_158_crop_3.jpg,3,150,80,246,272,,
644,159,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_159.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_159_crop_0.jpg,0,0,123,96,315,,
645,159,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_159.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_159_crop_1.jpg,1,141,8,285,296,,
646,159,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_159.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_159_crop_2.jpg,2,436,94,532,286,,
647,159,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_159.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_159_crop_3.jpg,3,371,92,467,284,,
648,159,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_159.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_159_crop_4.jpg,4,241,81,337,273,,
649,160,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_160.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_160_crop_0.jpg,0,387,29,531,317,,
650,160,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_160.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_160_crop_1.jpg,1,141,4,285,292,,
651,160,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_160.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_160_crop_2.jpg,2,317,94,413,286,,
652,160,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_160.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_160_crop_3.jpg,3,234,81,330,273,,
653,161,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_161.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_161_crop_0.jpg,0,411,99,507,291,,
654,161,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_161.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_161_crop_1.jpg,1,142,1,286,289,,
655,161,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_161.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_161_crop_2.jpg,2,305,96,401,288,,
656,161,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_161.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_161_crop_3.jpg,3,361,91,457,283,,
657,162,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_162.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_162_crop_0.jpg,0,312,14,528,446,,
658,162,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_162.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_162_crop_1.jpg,1,201,72,345,360,,
659,162,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_162.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_162_crop_2.jpg,2,0,70,139,358,,
660,162,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_162.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_162_crop_3.jpg,3,503,47,640,335,,
661,162,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_162.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_162_crop_4.jpg,4,153,80,249,272,,
662,163,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_163.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_163_crop_0.jpg,0,145,13,289,301,,
663,163,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_163.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_163_crop_1.jpg,1,416,98,512,290,,
664,163,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_163.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_163_crop_2.jpg,2,477,93,573,285,,
665,163,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_163.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_163_crop_3.jpg,3,372,88,468,280,,
666,163,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_163.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_163_crop_4.jpg,4,278,83,374,275,,
667,164,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_164.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_164_crop_0.jpg,0,411,48,555,336,,
668,164,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_164.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_164_crop_1.jpg,1,341,39,485,327,,
669,164,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_164.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_164_crop_2.jpg,2,128,18,272,306,,
670,164,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_164.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_164_crop_3.jpg,3,545,94,640,286,,
671,165,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_165.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_165_crop_0.jpg,0,289,7,505,439,,
672,165,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_165.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_165_crop_1.jpg,1,124,3,340,435,,
673,165,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_165.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_165_crop_2.jpg,2,40,72,184,360,,
674,165,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_165.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_165_crop_3.jpg,3,570,169,634,297,,
675,166,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_166.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_166_crop_0.jpg,0,317,51,461,339,,
676,166,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_166.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_166_crop_1.jpg,1,450,47,594,335,,
677,166,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_166.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_166_crop_2.jpg,2,133,23,277,311,,
678,167,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_167.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_167_crop_0.jpg,0,487,45,631,333,,
679,167,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_167.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_167_crop_1.jpg,1,286,45,430,333,,
680,167,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_167.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_167_crop_2.jpg,2,140,18,284,306,,
681,168,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_168.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_168_crop_0.jpg,0,11,108,107,300,,
682,168,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_168.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_168_crop_1.jpg,1,141,10,285,298,,
683,168,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_168.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_168_crop_2.jpg,2,219,4,363,292,,
684,168,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_168.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_168_crop_3.jpg,3,365,94,461,286,,
685,168,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_168.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_168_crop_4.jpg,4,433,92,529,284,,
686,168,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_168.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_168_crop_5.jpg,5,331,150,395,278,,
687,169,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_169.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_169_crop_0.jpg,0,5,124,101,316,,
688,169,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_169.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_169_crop_1.jpg,1,141,14,285,302,,
689,169,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_169.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_169_crop_2.jpg,2,221,9,365,297,,
690,169,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_169.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_169_crop_3.jpg,3,369,93,465,285,,
691,169,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_169.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_169_crop_4.jpg,4,435,92,531,284,,
692,169,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_169.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_169_crop_5.jpg,5,331,151,395,279,,
693,169,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_169.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_169_crop_6.jpg,6,36,9,100,137,,
694,170,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_170.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_170_crop_0.jpg,0,285,0,501,428,,
695,170,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_170.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_170_crop_1.jpg,1,442,58,586,346,,
696,170,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_170.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_170_crop_2.jpg,2,563,195,627,323,,
697,170,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_170.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_170_crop_3.jpg,3,150,79,246,271,,
698,171,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_171.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_171_crop_0.jpg,0,503,54,640,342,,
699,171,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_171.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_171_crop_1.jpg,1,382,45,526,333,,
700,171,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_171.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_171_crop_2.jpg,2,150,80,246,272,,
701,172,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_172.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_172_crop_0.jpg,0,334,12,550,444,,
702,172,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_172.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_172_crop_1.jpg,1,229,66,373,354,,
703,172,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_172.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_172_crop_2.jpg,2,476,60,620,348,,
704,172,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_172.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_172_crop_3.jpg,3,152,79,248,271,,
705,173,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_173.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_173_crop_0.jpg,0,244,45,388,333,,
706,173,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_173.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_173_crop_1.jpg,1,360,41,504,329,,
707,173,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_173.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_173_crop_2.jpg,2,145,10,289,298,,
708,173,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_173.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_173_crop_3.jpg,3,460,95,556,287,,
709,174,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_174.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_174_crop_0.jpg,0,422,51,566,339,,
710,174,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_174.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_174_crop_1.jpg,1,334,39,478,327,,
711,174,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_174.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_174_crop_2.jpg,2,548,132,640,324,,
712,174,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_174.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_174_crop_3.jpg,3,131,17,275,305,,
713,175,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_175.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_175_crop_0.jpg,0,431,58,575,346,,
714,175,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_175.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_175_crop_1.jpg,1,307,56,451,344,,
715,175,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_175.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_175_crop_2.jpg,2,555,194,619,322,,
716,175,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_175.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_175_crop_3.jpg,3,150,80,246,272,,
717,176,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_176.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_176_crop_0.jpg,0,145,9,289,297,,
718,176,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_176.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_176_crop_1.jpg,1,377,102,473,294,,
719,176,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_176.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_176_crop_2.jpg,2,451,95,547,287,,
720,176,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_176.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_176_crop_3.jpg,3,269,85,365,277,,
721,177,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_177.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_177_crop_0.jpg,0,429,60,573,348,,
722,177,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_177.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_177_crop_1.jpg,1,303,58,447,346,,
723,177,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_177.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_177_crop_2.jpg,2,546,144,640,336,,
724,177,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_177.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_177_crop_3.jpg,3,150,82,246,274,,
725,178,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_178.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_178_crop_0.jpg,0,415,47,559,335,,
726,178,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_178.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_178_crop_1.jpg,1,339,38,483,326,,
727,178,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_178.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_178_crop_2.jpg,2,129,16,273,304,,
