,0,1,2,3,4,5,6,7,8,9,10
281,281,69,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_69.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_69_crop_1.jpg,1,140,9,284,297,albert 0.99,"albert: 0.99458, anna: 0.92379, bob: 0.12906, carla: 0.90498, "
282,282,69,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_69.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_69_crop_2.jpg,2,405,100,501,292,carla 0.99,"albert: 0.73700, anna: 0.80437, bob: 0.95765, carla: 0.98648, "
283,283,69,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_69.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_69_crop_3.jpg,3,356,94,452,286,anna 0.95,"albert: 0.13103, anna: 0.95334, bob: 0.83304, carla: 0.56042, "
284,284,69,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_69.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_69_crop_4.jpg,4,300,90,396,282,anna 0.98,"albert: 0.96805, anna: 0.97959, bob: 0.47587, carla: 0.85072, "
285,285,69,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_69.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_69_crop_5.jpg,5,233,77,329,269,bob 0.98,"albert: 0.91471, anna: 0.91827, bob: 0.98461, carla: 0.97958, "
286,286,70,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_70.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_70_crop_0.jpg,0,141,5,285,293,albert 0.99,"albert: 0.99323, anna: 0.93445, bob: 0.08496, carla: 0.93982, "
287,287,70,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_70.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_70_crop_1.jpg,1,397,97,493,289,carla 0.98,"albert: 0.02749, anna: 0.79609, bob: 0.97583, carla: 0.98151, "
288,288,70,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_70.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_70_crop_2.jpg,2,318,96,414,288,anna 0.99,"albert: 0.94255, anna: 0.99232, bob: 0.49764, carla: 0.85832, "
289,289,70,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_70.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_70_crop_3.jpg,3,234,82,330,274,carla 0.97,"albert: 0.87237, anna: 0.67730, bob: 0.92661, carla: 0.97323, "
290,290,71,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_71.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_71_crop_0.jpg,0,142,17,286,305,albert 0.99,"albert: 0.99096, anna: 0.95205, bob: 0.22128, carla: 0.93319, "
291,291,71,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_71.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_71_crop_1.jpg,1,259,15,403,303,albert 0.90,"albert: 0.89667, anna: 0.84330, bob: 0.08244, carla: 0.88687, "
292,292,71,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_71.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_71_crop_2.jpg,2,437,98,533,290,anna 0.99,"albert: 0.70564, anna: 0.99499, bob: 0.93960, carla: 0.95817, "
293,293,71,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_71.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_71_crop_3.jpg,3,488,91,584,283,carla 0.99,"albert: 0.64555, anna: 0.77819, bob: 0.98649, carla: 0.99303, "
294,294,71,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_71.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_71_crop_4.jpg,4,365,86,461,278,anna 0.84,"albert: 0.83149, anna: 0.84470, bob: 0.20409, carla: 0.72588, "
295,295,72,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_72.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_72_crop_0.jpg,0,114,8,330,440,carla 0.99,"albert: 0.73008, anna: 0.94848, bob: 0.95064, carla: 0.99241, "
296,296,72,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_72.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_72_crop_1.jpg,1,281,5,497,437,bob 0.99,"albert: 0.76453, anna: 0.92316, bob: 0.99013, carla: 0.97027, "
297,297,72,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_72.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_72_crop_2.jpg,2,382,0,598,431,bob 0.99,"albert: 0.90364, anna: 0.96065, bob: 0.99271, carla: 0.99176, "
298,298,72,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_72.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_72_crop_3.jpg,3,578,171,640,299,bob 0.53,"albert: 0.02869, anna: 0.07309, bob: 0.52806, carla: 0.43812, "
299,299,73,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_73.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_73_crop_0.jpg,0,385,27,529,315,anna 0.99,"albert: 0.99129, anna: 0.99233, bob: 0.98574, carla: 0.97403, "
300,300,73,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_73.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_73_crop_1.jpg,1,142,4,286,292,albert 0.99,"albert: 0.99399, anna: 0.93600, bob: 0.11761, carla: 0.93772, "
301,301,73,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_73.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_73_crop_2.jpg,2,315,92,411,284,anna 0.98,"albert: 0.95112, anna: 0.98144, bob: 0.36533, carla: 0.87454, "
302,302,73,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_73.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_73_crop_3.jpg,3,234,79,330,271,carla 0.98,"albert: 0.91308, anna: 0.71189, bob: 0.91216, carla: 0.97826, "
303,303,74,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_74.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_74_crop_0.jpg,0,55,120,151,312,carla 0.98,"albert: 0.97294, anna: 0.97961, bob: 0.95361, carla: 0.98116, "
304,304,74,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_74.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_74_crop_1.jpg,1,394,20,538,308,anna 0.99,"albert: 0.98133, anna: 0.98757, bob: 0.95044, carla: 0.95071, "
305,305,74,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_74.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_74_crop_2.jpg,2,141,5,285,293,albert 0.99,"albert: 0.99227, anna: 0.92548, bob: 0.07628, carla: 0.91811, "
306,306,74,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_74.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_74_crop_3.jpg,3,322,97,418,289,anna 0.99,"albert: 0.96281, anna: 0.99227, bob: 0.35575, carla: 0.88144, "
307,307,74,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_74.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_74_crop_4.jpg,4,234,82,330,274,carla 0.98,"albert: 0.87406, anna: 0.82573, bob: 0.96024, carla: 0.98068, "
308,308,75,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_75.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_75_crop_0.jpg,0,272,41,416,329,carla 0.97,"albert: 0.91073, anna: 0.96411, bob: 0.78937, carla: 0.96583, "
309,309,75,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_75.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_75_crop_1.jpg,1,141,7,285,295,albert 0.99,"albert: 0.99213, anna: 0.92796, bob: 0.06001, carla: 0.89469, "
310,310,75,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_75.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_75_crop_2.jpg,2,475,100,571,292,anna 1.00,"albert: 0.95327, anna: 0.99516, bob: 0.97481, carla: 0.96774, "
311,311,75,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_75.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_75_crop_3.jpg,3,548,92,640,284,anna 0.97,"albert: 0.08150, anna: 0.97200, bob: 0.87345, carla: 0.85789, "
312,312,76,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_76.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_76_crop_0.jpg,0,235,44,379,332,bob 0.95,"albert: 0.81959, anna: 0.86980, bob: 0.95278, carla: 0.88268, "
313,313,76,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_76.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_76_crop_1.jpg,1,145,9,289,297,albert 0.99,"albert: 0.99482, anna: 0.94649, bob: 0.11172, carla: 0.90270, "
314,314,76,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_76.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_76_crop_2.jpg,2,376,102,472,294,anna 0.99,"albert: 0.96176, anna: 0.99217, bob: 0.70566, carla: 0.78569, "
315,315,76,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_76.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_76_crop_3.jpg,3,449,93,545,285,carla 0.99,"albert: 0.89735, anna: 0.71405, bob: 0.96928, carla: 0.99214, "
316,316,77,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_77.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_77_crop_0.jpg,0,300,52,444,340,bob 0.98,"albert: 0.46041, anna: 0.83165, bob: 0.97654, carla: 0.93866, "
317,317,77,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_77.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_77_crop_1.jpg,1,483,49,627,337,anna 0.99,"albert: 0.67826, anna: 0.98760, bob: 0.93459, carla: 0.96087, "
318,318,77,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_77.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_77_crop_2.jpg,2,137,21,281,309,albert 0.99,"albert: 0.98828, anna: 0.91677, bob: 0.40333, carla: 0.92188, "
319,319,78,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_78.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_78_crop_0.jpg,0,142,9,286,297,albert 0.99,"albert: 0.99495, anna: 0.94562, bob: 0.08489, carla: 0.89980, "
320,320,78,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_78.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_78_crop_1.jpg,1,440,94,536,286,carla 0.98,"albert: 0.88732, anna: 0.80837, bob: 0.97778, carla: 0.98299, "
321,321,78,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_78.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_78_crop_2.jpg,2,374,93,470,285,carla 0.97,"albert: 0.66933, anna: 0.93153, bob: 0.95850, carla: 0.96658, "
322,322,78,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_78.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_78_crop_3.jpg,3,246,78,342,270,bob 0.99,"albert: 0.49033, anna: 0.76443, bob: 0.98857, carla: 0.96786, "
323,323,79,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_79.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_79_crop_0.jpg,0,112,9,328,441,carla 0.99,"albert: 0.82256, anna: 0.95591, bob: 0.97380, carla: 0.99217, "
324,324,79,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_79.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_79_crop_1.jpg,1,278,6,494,438,bob 0.99,"albert: 0.80965, anna: 0.93689, bob: 0.98977, carla: 0.96585, "
325,325,79,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_79.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_79_crop_2.jpg,2,375,0,591,431,bob 1.00,"albert: 0.87620, anna: 0.96397, bob: 0.99541, carla: 0.99110, "
326,326,79,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_79.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_79_crop_3.jpg,3,578,168,640,296,carla 0.63,"albert: 0.02507, anna: 0.09769, bob: 0.48776, carla: 0.63192, "
327,327,80,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_80.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_80_crop_0.jpg,0,428,62,572,350,bob 0.99,"albert: 0.26898, anna: 0.54747, bob: 0.99491, carla: 0.98870, "
328,328,80,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_80.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_80_crop_1.jpg,1,299,60,443,348,anna 0.97,"albert: 0.76459, anna: 0.97409, bob: 0.85222, carla: 0.87404, "
329,329,80,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_80.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_80_crop_2.jpg,2,549,142,640,334,bob 0.99,"albert: 0.24868, anna: 0.58035, bob: 0.99249, carla: 0.95480, "
330,330,80,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_80.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_80_crop_3.jpg,3,150,82,246,274,albert 0.98,"albert: 0.98036, anna: 0.72787, bob: 0.39243, carla: 0.92001, "
331,331,81,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_81.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_81_crop_0.jpg,0,425,49,569,337,bob 0.95,"albert: 0.71455, anna: 0.94731, bob: 0.95101, carla: 0.93011, "
332,332,81,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_81.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_81_crop_1.jpg,1,332,40,476,328,carla 0.96,"albert: 0.82626, anna: 0.94326, bob: 0.90090, carla: 0.96311, "
333,333,81,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_81.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_81_crop_2.jpg,2,564,175,628,303,bob 0.94,"albert: 0.01969, anna: 0.15119, bob: 0.94485, carla: 0.83659, "
334,334,81,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_81.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_81_crop_3.jpg,3,131,14,275,302,albert 0.99,"albert: 0.99394, anna: 0.92388, bob: 0.18327, carla: 0.95052, "
335,335,81,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_81.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_81_crop_4.jpg,4,544,97,608,225,anna 0.99,"albert: 0.82066, anna: 0.99333, bob: 0.91689, carla: 0.98077, "
336,336,82,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_82.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_82_crop_0.jpg,0,366,40,510,328,albert 0.98,"albert: 0.97859, anna: 0.92036, bob: 0.02546, carla: 0.37318, "
337,337,82,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_82.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_82_crop_1.jpg,1,145,13,289,301,albert 0.99,"albert: 0.99347, anna: 0.93750, bob: 0.20019, carla: 0.93375, "
338,338,82,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_82.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_82_crop_2.jpg,2,465,93,561,285,carla 0.99,"albert: 0.80522, anna: 0.66017, bob: 0.98515, carla: 0.99222, "
339,339,82,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_82.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_82_crop_3.jpg,3,273,85,369,277,bob 0.99,"albert: 0.50171, anna: 0.67488, bob: 0.99301, carla: 0.98337, "
340,340,83,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_83.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_83_crop_0.jpg,0,289,48,433,336,bob 0.94,"albert: 0.65368, anna: 0.78818, bob: 0.93655, carla: 0.90794, "
341,341,83,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_83.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_83_crop_1.jpg,1,487,42,631,330,anna 0.98,"albert: 0.71564, anna: 0.98045, bob: 0.94345, carla: 0.91192, "
342,342,83,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_83.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_83_crop_2.jpg,2,139,20,283,308,albert 0.99,"albert: 0.98917, anna: 0.94999, bob: 0.43416, carla: 0.92541, "
343,343,84,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_84.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_84_crop_0.jpg,0,142,18,286,306,albert 0.99,"albert: 0.99012, anna: 0.95441, bob: 0.28812, carla: 0.93002, "
344,344,84,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_84.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_84_crop_1.jpg,1,433,101,529,293,anna 1.00,"albert: 0.79161, anna: 0.99517, bob: 0.95063, carla: 0.95338, "
345,345,84,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_84.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_84_crop_2.jpg,2,485,91,581,283,carla 0.99,"albert: 0.71759, anna: 0.76655, bob: 0.98861, carla: 0.99267, "
346,346,84,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_84.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_84_crop_3.jpg,3,283,89,379,281,carla 0.98,"albert: 0.68447, anna: 0.53775, bob: 0.96673, carla: 0.98262, "
347,347,84,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_84.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_84_crop_4.jpg,4,366,87,462,279,anna 0.86,"albert: 0.81308, anna: 0.85541, bob: 0.27943, carla: 0.73226, "
348,348,85,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_85.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_85_crop_0.jpg,0,141,12,285,300,albert 0.99,"albert: 0.99294, anna: 0.92479, bob: 0.06920, carla: 0.90442, "
349,349,85,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_85.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_85_crop_1.jpg,1,264,10,408,298,albert 0.97,"albert: 0.96652, anna: 0.95400, bob: 0.10302, carla: 0.91962, "
350,350,85,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_85.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_85_crop_2.jpg,2,494,99,590,291,bob 0.99,"albert: 0.27326, anna: 0.90447, bob: 0.99097, carla: 0.98702, "
